"Transcript"	"miRNA"	"UTR_length"	"site_position"	"Seed_kind"	"region12.17"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"UpAU"	"DwAU"	"site_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_017589"	"miR-25"	1000	"60-71"	"other"	0	-17.9	-2.953	-2.698	0.442	0.309	0.476	0.6	0.4	0	4.28571428571429	0.89756489268087	0.944857706625078
"NM_017589"	"miR-25"	1000	"60-76"	"other"	0	-19.1	-0.012	-3.441	0.556	0.309	0.417	0.6	0.44	0.00170588235294118	4.28571428571429	0.914759255258233	0.984700034181907
"NM_017589"	"miR-26a"	1000	"110-118"	"other"	0	-16.6	-0.295	-7.977	0.401	0.391	0.409	0.36	0.4	0.0267777777777778	7.85714285714286	0.979770558747631	0.983365650271377
"NM_017589"	"miR-26a"	1000	"110-129"	"other"	0	-17.1	-0.295	0.500999999999998	0.429	0.391	0.427	0.36	0.36	0.02215	7.85714285714286	0.977578051232	0.978018491304226
"NM_017589"	"miR-26a"	1000	"110-154"	"other"	0	-17.3	-0.353	14.582	0.428	0.391	0.405	0.36	0.6	0.0107777777777778	7.85714285714286	0.986458667026456	0.999977278081448
"NM_017589"	"miR-26a"	1000	"135-144"	"other"	1	-16.2	-0.078	-0.969999999999999	0.344	0.408	0.502	0.48	0.48	0.0015	9.64285714285714	0.993072913148755	0.999895096624291
"NM_017589"	"miR-26a"	1000	"165-183"	"other"	0	-16.5	-2.805	-7.832	0.417	0.455	0.378	0.36	0.64	0.265736842105263	11.7857142857143	0.99829946105619	0.99999743342375
"NM_017589"	"miR-26a"	1000	"9-22"	"other"	0	-18.4	-0.056	-6.174	0.295	0.082	0.398	0.375	0.48	0.0045	0.642857142857143	0.585477686255566	0.614112189940572
"NM_017589"	"miR-26a"	1000	"9-38"	"other"	0	-22.4	-1.311	-9.746	0.409	0.082	0.318	0.375	0.56	0.0220666666666667	0.642857142857143	0.65811616603638	0.721764323904146
"NM_017589"	"miR-26b"	1000	"165-183"	"other"	0	-16.7	-2.805	-8.032	0.417	0.455	0.378	0.36	0.64	0.265736842105263	11.7857142857143	0.998300566129374	0.999997366099188
"NM_017589"	"miR-26b"	1000	"168-192"	"other"	0	-16.9	-2.295	-5.277	0.365	0.419	0.35	0.4	0.72	0.5612	12	0.998624937589455	0.999999610305552
"NM_017589"	"miR-26b"	1000	"9-38"	"other"	0	-17.4	-1.305	-4.746	0.409	0.082	0.318	0.375	0.56	0.0220666666666667	0.642857142857143	0.654460665920212	0.741973951218492
"NM_017589"	"miR-27a"	1000	"125-146"	"other"	0	-16.8	0	4.103	0.337	0.478	0.516	0.36	0.44	0.00218181818181818	8.92857142857143	0.987760301191289	0.987598713492403
"NM_017589"	"miR-27a"	1000	"141-153"	"other"	0	-17	-0.031	-2.718	0.446	0.377	0.371	0.36	0.6	0.00246153846153846	10.0714285714286	0.995820784099937	0.99999594734231
"NM_017589"	"miR-27a"	1000	"19-38"	"other"	0	-15.2	-1.135	-5.91	0.466	0.235	0.318	0.444	0.56	0.02995	1.35714285714286	0.748627904750044	0.862257013230686
"NM_017589"	"miR-27a"	1000	"3-23"	"other"	0	-15.1	0	7.665	0.26	0.041	0.374	0.5	0.52	0.00519047619047619	0.214285714285714	0.550842429785965	0.548081613125356
"NM_017589"	"miR-27a"	1000	"65-77"	"other"	0	-15.9	-0.251	-6.526	0.646	0.371	0.406	0.56	0.44	0.00230769230769231	4.64285714285714	0.932542767202295	0.988168581796642
"NM_017589"	"miR-27a"	1000	"65-80"	"other"	0	-17	-0.251	-6.295	0.543	0.371	0.407	0.56	0.4	0.001875	4.64285714285714	0.92113773376753	0.975344747971743
"NM_017589"	"miR-27b"	1000	"137-146"	"other"	0	-15.6	0	-3.313	0.261	0.428	0.516	0.44	0.44	0.003	9.78571428571429	0.991906321653895	0.988820514439078
"NM_017589"	"miR-27b"	1000	"72-85"	"other"	0	-18.1	-2.934	-4.576	0.508	0.464	0.418	0.52	0.36	0.00214285714285714	5.14285714285714	0.92947617499241	0.955881483253945
"NM_017589"	"miR-29a"	1000	"51-66"	"other"	0	-15.2	-0.251	6.561	0.344	0.258	0.534	0.6	0.44	6.25e-05	3.64285714285714	0.858884726527793	0.922402644578424
"NM_017589"	"miR-29a"	1000	"51-77"	"other"	0	-15.8	-0.251	5.473	0.515	0.258	0.406	0.6	0.44	0.00114814814814815	3.64285714285714	0.879743040836933	0.98128699907776
"NM_017589"	"miR-29a"	1000	"9-21"	"other"	0	-15.9	-0.168	-4.173	0.259	0.082	0.428	0.375	0.52	0.00484615384615385	0.642857142857143	0.596492719699265	0.621853600720043
"NM_017589"	"miR-29a"	1000	"9-25"	"other"	0	-17.9	-0.168	-6.176	0.39	0.082	0.324	0.375	0.6	0.00370588235294118	0.642857142857143	0.672927713448727	0.751710965333563
"NM_017589"	"miR-29b"	1000	"6-25"	"other"	0	-16.6	-0.325	0.526	0.361	0.016	0.324	0.4	0.6	0.0049	0.428571428571429	0.638823785290316	0.717092477928273
"NM_017589"	"miR-29c"	1000	"9-25"	"other"	0	-15.3	-0.167	-3.576	0.39	0.082	0.324	0.375	0.6	0.00370588235294118	0.642857142857143	0.671070126234754	0.762953185925273
"NM_017589"	"miR-30a"	1000	"176-203"	"other"	0	-17.3	-0.627	-2.08	0.386	0.498	0.346	0.56	0.68	0.892535714285714	12.5714285714286	0.998891367560436	0.999999626184383
"NM_017589"	"miR-30a"	1000	"55-64"	"other"	0	-15.5	-0.435	-0.933	0.342	0.246	0.485	0.64	0.4	0	3.92857142857143	0.87153171468958	0.925067730527014
"NM_017589"	"miR-30a"	1000	"55-67"	"other"	0	-17	-0.435	-0.933	0.283	0.246	0.545	0.64	0.48	0	3.92857142857143	0.883745021143365	0.936176037910107
"NM_017589"	"miR-30a"	1000	"55-70"	"other"	0	-17.6	-0.435	-1.688	0.386	0.246	0.505	0.64	0.44	0	3.92857142857143	0.88416136104022	0.946408396742224
"NM_017589"	"miR-30c"	1000	"2-25"	"other"	0	-15.2	-0.045	9.465	0.301	0.076	0.324	1	0.6	0.00470833333333333	0.142857142857143	0.645074541552484	0.36502109609327
"NM_017589"	"miR-30d"	1000	"133-145"	"other"	0	-17.2	-3.265	-5.29	0.39	0.397	0.509	0.4	0.44	0.00176923076923077	9.5	0.991428678673675	0.989319966557485
"NM_017589"	"miR-30d"	1000	"55-68"	"other"	0	-15.9	-0.435	0.0179999999999989	0.32	0.246	0.533	0.64	0.48	0	3.92857142857143	0.88672515066764	0.949883731659296
"NM_017589"	"miR-30e"	1000	"133-145"	"other"	0	-15	-3.259	-3.09	0.39	0.397	0.509	0.4	0.44	0.00176923076923077	9.5	0.991367705377226	0.99159930234685
"NM_017589"	"miR-30e"	1000	"176-203"	"other"	0	-16.3	-0.614	-1.08	0.386	0.498	0.346	0.56	0.68	0.892535714285714	12.5714285714286	0.998887746871231	0.999999659319342
"NM_017589"	"miR-30e"	1000	"55-64"	"other"	0	-15.5	-0.435	-0.933	0.342	0.246	0.485	0.64	0.4	0	3.92857142857143	0.87153171468958	0.925067730527014
"NM_017589"	"miR-30e"	1000	"55-67"	"other"	0	-15.6	-0.435	0.467000000000001	0.283	0.246	0.545	0.64	0.48	0	3.92857142857143	0.883277923488323	0.93979949603081
"NM_017589"	"miR-30e"	1000	"55-70"	"other"	0	-17.6	-0.435	-1.688	0.386	0.246	0.505	0.64	0.44	0	3.92857142857143	0.88416136104022	0.946408396742224
"NM_017589"	"miR-30e-3p"	1000	"126-143"	"other"	0	-16.6	-0.151	4.886	0.338	0.481	0.484	0.36	0.44	0.001	9	0.988327419571597	0.994427014840275
"NM_017589"	"miR-30e-3p"	1000	"126-145"	"7mer-A1"	0	-19.1	-0.175	-0.353000000000002	0.322	0.481	0.509	0.36	0.44	0.00135	9	0.988264254022014	0.98237212357781
"NM_017589"	"miR-30e-3p"	1000	"19-39"	"6mer"	0	-11.7	-1.023	-2.411	0.485	0.235	0.284	0.444	0.56	0.0359523809523810	1.35714285714286	0.751639336167239	0.888969322617686
"NM_017589"	"miR-30e-3p"	1000	"34-67"	"other"	0	-15.4	-0.651	11.115	0.321	0.443	0.545	0.44	0.48	0.056	2.42857142857143	0.770599169895344	0.804163672779102
"NM_017589"	"miR-320a"	1000	"104-115"	"other"	0	-22.9	-0.336	-8.927	0.367	0.455	0.446	0.44	0.36	0.00908333333333333	7.42857142857143	0.972930801516853	0.939780268605068
"NM_017589"	"miR-320a"	1000	"104-121"	"other"	0	-25	-3.186	-9.211	0.427	0.455	0.361	0.44	0.4	0.0184444444444444	7.42857142857143	0.977089687901657	0.994534410256662
"NM_017589"	"miR-320a"	1000	"104-123"	"offset-6mer"	0	-26.6	-3.395	-9.212	0.438	0.455	0.372	0.44	0.36	0.02035	7.42857142857143	0.975027054539634	0.986207157944587
"NM_017589"	"miR-320a"	1000	"125-140"	"other"	0	-16.7	-0.282	-1.564	0.39	0.478	0.436	0.36	0.36	0.0014375	8.92857142857143	0.986607215631654	0.9774970289476
"NM_017589"	"miR-320a"	1000	"125-142"	"other"	0	-18.5	-0.282	2.922	0.369	0.478	0.462	0.36	0.4	0.00172222222222222	8.92857142857143	0.98725529699957	0.98958261195555
"NM_017589"	"miR-320a"	1000	"125-149"	"other"	0	-19.7	-0.282	2.134	0.388	0.478	0.452	0.36	0.52	0.00208	8.92857142857143	0.990480536760336	0.999528993120819
"NM_017589"	"miR-320a"	1000	"136-154"	"offset-6mer"	0	-23.2	-4.83	-7.09	0.427	0.416	0.405	0.44	0.6	0.00210526315789474	9.71428571428571	0.995125770021883	0.99998820984177
"NM_017589"	"miR-320a"	1000	"136-159"	"other"	0	-23.7	-2.067	-8.119	0.363	0.416	0.494	0.44	0.72	0.00175	9.71428571428571	0.995976543078124	0.999994040283801
"NM_017589"	"miR-320a"	1000	"40-58"	"other"	1	-16.8	-0.449	-0.664999999999999	0.279	0.497	0.469	0.52	0.4	0.0676842105263158	2.85714285714286	0.79969158775688	0.8542147417996
"NM_017589"	"miR-320a"	1000	"40-60"	"other"	1	-24.1	-1.297	-9.57	0.281	0.497	0.483	0.52	0.44	0.0612380952380952	2.85714285714286	0.817761953444663	0.833770867709888
"NM_017589"	"miR-320a"	1000	"75-86"	"other"	0	-17.6	-2.159	-3.405	0.403	0.527	0.407	0.52	0.36	0.000166666666666667	5.35714285714286	0.932080821698043	0.955374604335557
"NM_017589"	"miR-320a"	1000	"75-88"	"other"	0	-19.5	-0.055	-1.467	0.39	0.527	0.403	0.52	0.36	0.000142857142857143	5.35714285714286	0.931178372836225	0.961160726321003
"NM_017589"	"miR-320a"	1000	"75-98"	"other"	0	-19.8	-2.075	0.347999999999999	0.428	0.527	0.431	0.52	0.4	0.119208333333333	5.35714285714286	0.936174059805994	0.968472852847194
"NM_017589"	"miR-320a"	1000	"8-27"	"other"	0	-16	-0.704	-2.333	0.365	0.053	0.314	0.429	0.64	0.00385	0.571428571428571	0.682860733972144	0.75756730892837
"NM_017589"	"miR-320a"	1000	"8-29"	"other"	0	-22.9	-1.106	-9.178	0.381	0.053	0.348	0.429	0.64	0.00372727272727273	0.571428571428571	0.68709138713378	0.728316721896449
"NM_017589"	"miR-320a"	1000	"84-112"	"other"	0	-22.2	-2.978	0.108000000000001	0.403	0.592	0.459	0.4	0.44	0.119034482758621	6	0.953967907510053	0.964445049633241
"NM_017589"	"miR-331-3p"	1000	"102-107"	"other"	0	-17.2	-0.08	-7.387	0.282	0.477	0.394	0.44	0.4	0	7.28571428571429	0.972391573474096	0.984977609510717
"NM_017589"	"miR-331-3p"	1000	"102-112"	"other"	0	-18.1	-0.08	-4.828	0.298	0.477	0.459	0.44	0.44	0.00127272727272727	7.28571428571429	0.974136350378333	0.983797667311923
"NM_017589"	"miR-331-3p"	1000	"11-29"	"other"	0	-25.8	-6.416	-14.811	0.399	0.117	0.348	0.3	0.64	0.00221052631578947	0.785714285714286	0.707928732373555	0.754421251149147
"NM_017589"	"miR-331-3p"	1000	"137-144"	"other"	0	-19.4	-0.31	-5.29	0.235	0.428	0.502	0.44	0.48	0.001875	9.78571428571429	0.99255983042103	0.995926696305367
"NM_017589"	"miR-331-3p"	1000	"137-149"	"other"	0	-19.9	-0.31	-6.645	0.377	0.428	0.452	0.44	0.52	0.00261538461538462	9.78571428571429	0.994030144962952	0.999715730743216
"NM_017589"	"miR-331-3p"	1000	"140-159"	"other"	0	-21.4	-0.211	-7.258	0.324	0.412	0.494	0.4	0.72	0.002	10	0.99633723219801	0.99999357013454
"NM_017589"	"miR-331-3p"	1000	"2-14"	"other"	0	-20.5	-0.047	1.134	0.147	0.076	0.472	1	0.52	0.00746153846153846	0.142857142857143	0.565719975178326	0.342492331065634
"NM_017589"	"miR-331-3p"	1000	"2-25"	"other"	0	-22.9	-0.048	1.765	0.301	0.076	0.324	1	0.6	0.00470833333333333	0.142857142857143	0.650768163351054	0.379062218271015
"NM_017589"	"miR-331-3p"	1000	"55-67"	"other"	0	-18.3	-0.459	-2.233	0.283	0.246	0.545	0.64	0.48	0	3.92857142857143	0.884177233222742	0.932622324352024
"NM_017589"	"miR-340"	1000	"118-128"	"other"	0	-16.4	-3.415	-6.442	0.457	0.36	0.441	0.32	0.36	0.0219090909090909	8.42857142857143	0.98331351233857	0.952097212297597
"NM_017589"	"miR-34a"	1000	"117-130"	"other"	0	-16.1	-2.49	-0.443000000000001	0.425	0.343	0.425	0.36	0.36	0.0205	8.35714285714286	0.982324033671454	0.98295038470588
"NM_017589"	"miR-34a"	1000	"117-136"	"other"	0	-17.6	-2.49	-1.43	0.463	0.343	0.388	0.36	0.32	0.0144	8.35714285714286	0.981554553129547	0.981764456014772
"NM_017589"	"miR-34a"	1000	"117-139"	"other"	0	-18.9	-2.49	0.315000000000001	0.463	0.343	0.413	0.36	0.36	0.0126086956521739	8.35714285714286	0.982871845336296	0.989614033837584
"NM_017589"	"miR-34a"	1000	"146-161"	"other"	0	-15.2	-5.281	-2.854	0.468	0.368	0.462	0.4	0.72	0.0011875	10.4285714285714	0.997315827352752	0.99999949589626
"NM_017589"	"miR-34a"	1000	"146-163"	"other"	0	-17.1	-5.281	-3.662	0.495	0.368	0.426	0.4	0.72	0.00111111111111111	10.4285714285714	0.997415274037114	0.999999782600637
"NM_017589"	"miR-34a"	1000	"146-165"	"other"	0	-19.9	-5.281	-6.385	0.506	0.368	0.395	0.4	0.76	0.001	10.4285714285714	0.997710550364209	0.999999950375568
"NM_017589"	"miR-34a"	1000	"182-202"	"other"	0	-16.8	-2.235	-3.737	0.365	0.375	0.36	0.64	0.68	0.998952380952381	13	0.999083414463891	0.999999696883848
"NM_017589"	"miR-34a"	1000	"2-11"	"other"	0	-15.1	0	2.015	0.138	0.076	0.426	1	0.52	0.0088	0.142857142857143	0.56812042783377	0.329343460131817
"NM_017589"	"miR-34a"	1000	"60-70"	"other"	0	-17.1	-0.01	-1.906	0.391	0.309	0.505	0.6	0.44	0	4.28571428571429	0.901086088005681	0.948371005587867
"NM_017589"	"miR-34a"	1000	"60-73"	"other"	0	-17.3	-0.01	-1.446	0.506	0.309	0.444	0.6	0.4	0.00157142857142857	4.28571428571429	0.902643531475169	0.967804479155857
"NM_017589"	"miR-34a"	1000	"60-77"	"other"	0	-19.7	-0.01	-4.041	0.552	0.309	0.406	0.6	0.44	0.00166666666666667	4.28571428571429	0.91504502083896	0.985676625033976
"NM_017589"	"miR-34a"	1000	"7-26"	"other"	0	-17.6	-0.121	-2.164	0.375	0.015	0.314	0.333	0.6	0.0044	0.5	0.646365324830717	0.746727732569122
"NM_017589"	"miR-34a"	1000	"96-113"	"other"	0	-16.1	-0.029	0.149999999999999	0.362	0.446	0.465	0.44	0.44	0.157555555555556	6.85714285714286	0.968059834324783	0.980789416414655
"NM_017589"	"miR-361-5p"	1000	"138-143"	"other"	1	-15.7	-0.227	-0.375999999999999	0.252	0.415	0.484	0.44	0.44	0.00233333333333333	9.85714285714286	0.992635982021052	0.999635110839446
"NM_017589"	"miR-361-5p"	1000	"138-145"	"other"	1	-18.6	-0.227	-4.866	0.233	0.415	0.509	0.44	0.44	0.002875	9.85714285714286	0.992561185216843	0.998836006183797
"NM_017589"	"miR-361-5p"	1000	"7-22"	"other"	0	-15.1	-0.14	0.915000000000001	0.293	0.015	0.398	0.333	0.48	0.0055	0.5	0.555343089367848	0.628836971702104
"NM_017589"	"miR-361-5p"	1000	"9-24"	"other"	1	-18.2	-0.529	-6.47	0.354	0.082	0.36	0.375	0.56	0.0039375	0.642857142857143	0.657830457410292	0.741739343776259
"NM_017589"	"miR-361-5p"	1000	"9-31"	"other"	1	-18.7	-0.529	-6.812	0.403	0.082	0.31	0.375	0.6	0.00408695652173913	0.642857142857143	0.690746257563394	0.783373813756835
"NM_017589"	"miR-361-5p"	1000	"9-34"	"other"	1	-18.8	-1.085	-6.637	0.381	0.082	0.351	0.375	0.6	0.0103846153846154	0.642857142857143	0.683147014494835	0.769839957009798
"NM_017589"	"miR-361-5p"	1000	"9-37"	"other"	1	-20.2	-1.085	-7.538	0.418	0.082	0.325	0.375	0.56	0.0189655172413793	0.642857142857143	0.671857421135418	0.763957250444322
"NM_017589"	"miR-374b"	1000	"57-63"	"other"	1	-16.8	-1.93	-6.803	0.457	0.236	0.472	0.6	0.4	0	4.07142857142857	0.894967234364367	0.978758780963745
"NM_017589"	"miR-374b"	1000	"57-66"	"other"	1	-16.9	-1.93	-0.334999999999997	0.321	0.236	0.534	0.6	0.44	0	4.07142857142857	0.889562627343401	0.973457960831807
"NM_017589"	"miR-378"	1000	"103-121"	"other"	0	-16.4	-2.259	1.136	0.41	0.469	0.361	0.44	0.4	0.0174736842105263	7.35714285714286	0.975245078324818	0.997374875816593
"NM_017589"	"miR-378"	1000	"139-159"	"other"	0	-16.4	-0.555	-1.061	0.339	0.407	0.494	0.44	0.72	0.002	9.92857142857143	0.99622692220899	0.999997971524733
"NM_017589"	"miR-378"	1000	"152-172"	"other"	0	-17.4	-3.932	-2.235	0.449	0.432	0.352	0.36	0.72	0.000476190476190476	10.8571428571429	0.997883688536792	0.999999967108465
"NM_017589"	"miR-378"	1000	"47-59"	"other"	1	-16.7	-0.613	-7.838	0.356	0.319	0.484	0.52	0.4	0.00507692307692308	3.35714285714286	0.844318491476905	0.906713691130173
"NM_017589"	"miR-378"	1000	"47-62"	"other"	1	-18.9	-0.613	-4.109	0.386	0.319	0.46	0.52	0.4	0.004125	3.35714285714286	0.846988009639459	0.937136645466433
"NM_017589"	"miR-378"	1000	"6-29"	"other"	0	-16.7	-0.225	0.458000000000002	0.361	0.016	0.348	0.4	0.64	0.00429166666666667	0.428571428571429	0.657430758171124	0.734139616456808
"NM_017589"	"miR-378"	1000	"75-83"	"other"	0	-15.9	-0.601	-4.554	0.398	0.527	0.422	0.52	0.36	0.000222222222222222	5.35714285714286	0.93167786341959	0.941179057186848
"NM_017589"	"miR-378"	1000	"78-111"	"other"	0	-16.2	-2.312	16.714	0.381	0.56	0.455	0.48	0.44	0.101117647058824	5.57142857142857	0.941509512960311	0.990614729769966
"NM_017589"	"miR-421"	1000	"111-129"	"other"	0	-15.3	-3.03	1.947	0.424	0.396	0.427	0.36	0.36	0.0233157894736842	7.92857142857143	0.978178254757396	0.980687434982225
"NM_017589"	"miR-421"	1000	"24-29"	"other"	0	-15.5	-0.615	-10.108	0.536	0.326	0.348	0.435	0.64	0.000833333333333333	1.71428571428571	0.820722326454857	0.915860634694534
"NM_017589"	"miR-421"	1000	"8-20"	"other"	0	-17.2	-0.093	-3.642	0.275	0.053	0.43	0.429	0.48	0.00592307692307692	0.571428571428571	0.571807099596466	0.591787168759429
"NM_017589"	"miR-421"	1000	"8-37"	"other"	0	-17.7	-0.093	-3.069	0.413	0.053	0.325	0.429	0.56	0.0188	0.571428571428571	0.648985545952457	0.729656246223673
"NM_017589"	"miR-423-3p"	1000	"100-113"	"other"	1	-18.7	-0.08	-5.423	0.33	0.448	0.465	0.4	0.44	0.00471428571428571	7.14285714285714	0.974018314973756	0.99574881850256
"NM_017589"	"miR-423-3p"	1000	"100-122"	"other"	1	-20.8	-1.708	-2.786	0.418	0.448	0.367	0.4	0.4	0.0167391304347826	7.14285714285714	0.974131598029422	0.998912051089348
"NM_017589"	"miR-423-3p"	1000	"127-149"	"other"	0	-15.8	0	5.555	0.382	0.499	0.452	0.32	0.52	0.00160869565217391	9.07142857142857	0.99087982514041	0.999583098192497
"NM_017589"	"miR-423-3p"	1000	"127-153"	"other"	0	-17.5	-0.555	5.297	0.412	0.499	0.371	0.32	0.6	0.00148148148148148	9.07142857142857	0.992813838851202	0.999990199075873
"NM_017589"	"miR-423-3p"	1000	"140-157"	"other"	0	-19.4	-0.418	-4.485	0.346	0.412	0.457	0.4	0.68	0.00222222222222222	10	0.99607843737582	0.99999490994523
"NM_017589"	"miR-423-3p"	1000	"140-162"	"other"	0	-26	-1.152	-11.059	0.397	0.412	0.448	0.4	0.76	0.00178260869565217	10	0.996930176476214	0.99999902333002
"NM_017589"	"miR-423-3p"	1000	"17-38"	"other"	1	-25.8	-1.729	-15.54	0.493	0.134	0.318	0.438	0.56	0.0274545454545455	1.21428571428571	0.753569564367294	0.865036422188024
"NM_017589"	"miR-423-3p"	1000	"17-40"	"other"	1	-27.1	-1.729	-15.736	0.497	0.134	0.275	0.438	0.56	0.0392916666666667	1.21428571428571	0.757218018287936	0.874946797832213
"NM_017589"	"miR-423-3p"	1000	"24-32"	"other"	0	-15.9	-0.848	-8.921	0.503	0.326	0.333	0.435	0.6	0.00855555555555556	1.71428571428571	0.803225898727949	0.906135073924779
"NM_017589"	"miR-423-3p"	1000	"4-12"	"other"	1	-15.2	-0.044	-0.446	0.204	0.027	0.434	0.333	0.52	0.009	0.285714285714286	0.548821540103753	0.589797688898576
"NM_017589"	"miR-423-3p"	1000	"4-15"	"other"	1	-17.1	-0.044	-0.104000000000003	0.162	0.027	0.48	0.333	0.48	0.00783333333333333	0.285714285714286	0.513244188141343	0.54006665007423
"NM_017589"	"miR-423-3p"	1000	"4-19"	"other"	1	-19.6	-0.192	2.144	0.236	0.027	0.434	0.333	0.48	0.0065625	0.285714285714286	0.529999619898113	0.592711236232
"NM_017589"	"miR-423-3p"	1000	"4-23"	"other"	1	-25.5	-0.192	-4.682	0.273	0.027	0.374	0.333	0.52	0.00525	0.285714285714286	0.57120388848351	0.61275152985539
"NM_017589"	"miR-423-3p"	1000	"44-60"	"other"	0	-16.5	-0.382	-4.488	0.296	0.452	0.483	0.48	0.44	0.0218823529411765	3.14285714285714	0.826122340839012	0.787553638673393
"NM_017589"	"miR-423-3p"	1000	"51-77"	"other"	0	-21.7	-3.994	-0.427	0.515	0.258	0.406	0.6	0.44	0.00114814814814815	3.64285714285714	0.881752649283154	0.97619649934107
"NM_017589"	"miR-423-3p"	1000	"59-74"	"other"	0	-17.7	0	-2.201	0.51	0.295	0.437	0.64	0.4	0.00175	4.21428571428571	0.901414882237447	0.972226148754948
"NM_017589"	"miR-424"	1000	"184-202"	"other"	0	-17.2	-0.759	-4.72	0.344	0.379	0.36	0.68	0.68	0.998894736842105	13.1428571428571	0.999149557320904	0.999999834077503
"NM_017589"	"miR-425"	1000	"57-65"	"other"	1	-15	-0.968	1.12	0.356	0.236	0.508	0.6	0.4	0	4.07142857142857	0.883606140204284	0.972165195382024
"NM_017589"	"miR-425"	1000	"57-68"	"other"	1	-16	-0.968	-0.315	0.355	0.236	0.533	0.6	0.48	0	4.07142857142857	0.900533655644522	0.984809156313927
"NM_017589"	"miR-484"	1000	"1-12"	"other"	1	-19.5	-0.044	-6.823	0.16	0.076	0.434	1	0.52	0.00758333333333333	0.0714285714285714	0.585365514176084	0.375502995074756
"NM_017589"	"miR-484"	1000	"1-15"	"other"	1	-20	-0.044	-4.511	0.135	0.076	0.48	1	0.48	0.00693333333333333	0.0714285714285714	0.551818104757103	0.372402093798574
"NM_017589"	"miR-484"	1000	"136-154"	"other"	0	-16.7	-0.504	-0.59	0.427	0.416	0.405	0.44	0.6	0.00210526315789474	9.71428571428571	0.995022183952028	0.999994418711133
"NM_017589"	"miR-484"	1000	"141-157"	"other"	0	-17.6	-0.487	-2.134	0.363	0.377	0.457	0.36	0.68	0.00217647058823529	10.0714285714286	0.996153381247142	0.999995470179633
"NM_017589"	"miR-484"	1000	"141-160"	"other"	0	-18.2	-0.487	-4.657	0.369	0.377	0.472	0.36	0.68	0.00185	10.0714285714286	0.99617745887233	0.999991499825685
"NM_017589"	"miR-484"	1000	"141-163"	"other"	0	-18.6	-0.487	-3.669	0.421	0.377	0.426	0.36	0.72	0.00165217391304348	10.0714285714286	0.996695469120713	0.999999262203562
"NM_017589"	"miR-484"	1000	"2-54"	"other"	0	-20.1	-0.969	3.542	0.328	0.076	0.484	1	0.44	0.0406415094339623	0.142857142857143	0.548972089379877	0.421131226725657
"NM_017589"	"miR-484"	1000	"20-37"	"other"	1	-18.4	-1.58	-8.879	0.495	0.252	0.325	0.474	0.56	0.0270555555555556	1.42857142857143	0.774605400437209	0.896896494184399
"NM_017589"	"miR-484"	1000	"20-40"	"other"	1	-18.4	-1.219	-8.01	0.484	0.252	0.275	0.474	0.56	0.0446666666666667	1.42857142857143	0.775854908686157	0.909627741577266
"NM_017589"	"miR-484"	1000	"60-67"	"other"	1	-16.4	0	-1.155	0.226	0.309	0.545	0.6	0.48	0	4.28571428571429	0.902376862491673	0.976089725571486
"NM_017589"	"miR-484"	1000	"60-69"	"other"	0	-18.8	0	-3.604	0.33	0.309	0.526	0.6	0.48	0	4.28571428571429	0.904851271877846	0.94851173087148
"NM_017589"	"miR-484"	1000	"60-75"	"other"	0	-19.3	0	-3.641	0.529	0.309	0.428	0.6	0.4	0.00175	4.28571428571429	0.905321280213175	0.971302966181862
"NM_017589"	"miR-484"	1000	"60-77"	"other"	1	-25	-3.909	-9.341	0.552	0.309	0.406	0.6	0.44	0.00166666666666667	4.28571428571429	0.9211696937263	0.99369859069932
"NM_017589"	"miR-548b-3p"	1000	"12-34"	"other"	0	-15	-1.088	-4.35	0.396	0.132	0.351	0.273	0.6	0.0100869565217391	0.857142857142857	0.686252635772326	0.799868044355864
"NM_017589"	"miR-548b-3p"	1000	"12-36"	"other"	0	-18.8	-1.276	-7.708	0.426	0.132	0.343	0.273	0.6	0.01612	0.857142857142857	0.693820796387501	0.79259590360849
"NM_017589"	"miR-548b-3p"	1000	"144-153"	"other"	0	-16.6	-4.412	-8.566	0.538	0.377	0.371	0.4	0.6	0.0023	10.2857142857143	0.996606317772103	0.999997177753186
"NM_017589"	"miR-548b-3p"	1000	"144-181"	"other"	0	-16.6	-4.568	2.558	0.438	0.377	0.401	0.4	0.68	0.0810263157894737	10.2857142857143	0.996759654289724	0.999999564512569
"NM_017589"	"miR-548b-3p"	1000	"58-66"	"other"	1	-15.6	-1.9	0.613999999999999	0.278	0.266	0.534	0.6	0.44	0	4.14285714285714	0.890104892073543	0.971271138231796
"NM_017589"	"miR-548b-3p"	1000	"58-69"	"other"	1	-16	-1.9	-0.706	0.355	0.266	0.526	0.6	0.48	0	4.14285714285714	0.90445667665708	0.985624291233243
"NM_017589"	"miR-548b-3p"	1000	"59-75"	"other"	0	-16.8	-0.335	-1.301	0.513	0.295	0.428	0.64	0.4	0.00164705882352941	4.21428571428571	0.901693293079418	0.975659174852614
"NM_017589"	"miR-615-3p"	1000	"1-11"	"other"	1	-21.9	-0.009	-9.793	0.132	0.076	0.426	1	0.52	0.00818181818181818	0.0714285714285714	0.583474193832496	0.371282583204547
"NM_017589"	"miR-615-3p"	1000	"1-14"	"other"	1	-22.9	-0.045	-6.948	0.142	0.076	0.472	1	0.52	0.00707142857142857	0.0714285714285714	0.578325911283917	0.380660274209445
